Timestamp,RPM(rpm),Speed(km/h),CoolantTemp(C),IntakeTemp(C),MAP(kPa),BaroPressure(kPa),BoostPressure(bar),ThrottlePos(%),STFT(%),LTFT(%),MAF(g/s),O2_B1S1(V),O2_B1S2(V),TimingAdvance(deg),Voltage(V),EngineLoad(%),FuelStatus,AmbAirTemp(C),TFT(C)
2026-08-09 14:24:38.783,679.0,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.89,0.71,0.77,5.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:40.498,679.5,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-20.31,0.78,1.92,0.08,0.75,5.0,11.9,17.25,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:42.221,684.0,0.0,77.0,36.0,16.0,99.0,-0.83,23.53,-15.62,0.78,1.9,0.27,0.2,5.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:43.920,684.0,0.0,77.0,36.0,16.0,99.0,-0.83,23.14,-14.84,0.78,1.87,0.84,0.35,5.0,12.0,16.47,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:45.615,671.25,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.9,0.34,0.81,8.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:47.309,677.75,0.0,77.0,36.0,17.0,99.0,-0.82,23.53,-20.31,0.78,1.91,0.08,0.7,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:49.006,690.75,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.9,0.29,0.17,5.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:50.701,689.0,0.0,78.0,36.0,17.0,99.0,-0.82,23.14,-14.84,0.78,1.87,0.81,0.34,3.0,11.9,16.47,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:52.396,673.0,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-19.53,0.78,1.9,0.12,0.78,6.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:54.092,669.5,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-15.62,0.78,1.92,0.09,0.69,7.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:55.788,685.25,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.88,0.77,0.34,3.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:57.483,679.25,0.0,78.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.88,0.77,0.71,6.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:24:59.180,671.5,0.0,78.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.9,0.09,0.77,4.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:00.874,687.0,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.9,0.1,0.34,5.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:02.571,683.5,0.0,78.0,36.0,17.0,99.0,-0.82,23.14,-14.06,0.78,1.87,0.82,0.3,4.5,12.0,16.47,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:04.264,684.0,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-18.75,0.78,1.88,0.73,0.78,6.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:05.962,678.25,0.0,78.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.9,0.09,0.77,6.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:07.656,684.75,0.0,78.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.9,0.12,0.34,6.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:09.352,682.75,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-14.84,0.78,1.89,0.81,0.34,3.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:11.048,675.75,0.0,78.0,36.0,16.0,99.0,-0.83,23.53,-19.53,0.78,1.9,0.44,0.78,4.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:12.742,678.75,0.0,78.0,36.0,17.0,99.0,-0.82,23.53,-16.41,0.78,1.91,0.08,0.71,4.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:14.456,684.0,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.9,0.67,0.17,2.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:16.150,674.25,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.89,0.81,0.34,4.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:17.850,670.25,0.0,79.0,36.0,16.0,99.0,-0.83,23.53,-15.62,0.78,1.91,0.1,0.76,6.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:19.573,686.0,0.0,79.0,36.0,16.0,99.0,-0.83,23.53,-17.97,0.78,1.89,0.77,0.71,5.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:21.269,679.5,0.0,79.0,36.0,16.0,99.0,-0.83,23.53,-19.53,0.78,1.9,0.1,0.77,7.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:22.964,680.0,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-15.62,0.78,1.9,0.12,0.47,3.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:24.662,676.0,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.89,0.78,0.35,2.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:26.355,679.0,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-15.62,0.78,1.9,0.11,0.74,4.5,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:28.052,682.0,0.0,79.0,36.0,16.0,99.0,-0.83,23.53,-19.53,0.78,1.89,0.64,0.76,6.0,12.0,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:29.748,671.75,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-19.53,0.78,1.9,0.09,0.7,4.5,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
2026-08-09 14:25:31.474,689.25,0.0,79.0,36.0,17.0,99.0,-0.82,23.53,-14.84,0.78,1.89,0.75,0.24,3.0,11.9,16.86,"Closed loop, using oxygen sensor feedback to determine fuel mix/",33.0,36
